image_name,original_path,reconstructed_path,identity_score,semantic_score,original_size_bytes,latent_size_bytes,compression_ratio
34_Baseball_Baseball_34_168.jpg,inputs\34_Baseball_Baseball_34_168.jpg,eval_out\34_Baseball_Baseball_34_168_reconstructed.png,0.7626247406005859,0.7564947605133057,259503,66984,3.874104263704765
34_Baseball_Baseball_34_170.jpg,inputs\34_Baseball_Baseball_34_170.jpg,eval_out\34_Baseball_Baseball_34_170_reconstructed.png,0.0,0.7759898900985718,87347,66984,1.3039979696643975
34_Baseball_Baseball_34_185.jpg,inputs\34_Baseball_Baseball_34_185.jpg,eval_out\34_Baseball_Baseball_34_185_reconstructed.png,0.2,0.7351773381233215,123750,66984,1.8474561089215336
34_Baseball_Baseball_34_19.jpg,inputs\34_Baseball_Baseball_34_19.jpg,eval_out\34_Baseball_Baseball_34_19_reconstructed.png,0.0,0.618963897228241,119033,66979,1.777168963406441
34_Baseball_Baseball_34_190.jpg,inputs\34_Baseball_Baseball_34_190.jpg,eval_out\34_Baseball_Baseball_34_190_reconstructed.png,0.0,0.604658842086792,129986,66984,1.940552967872925
34_Baseball_Baseball_34_191.jpg,inputs\34_Baseball_Baseball_34_191.jpg,eval_out\34_Baseball_Baseball_34_191_reconstructed.png,0.0,0.46757611632347107,58498,66984,0.873313029977308
34_Baseball_Baseball_34_192.jpg,inputs\34_Baseball_Baseball_34_192.jpg,eval_out\34_Baseball_Baseball_34_192_reconstructed.png,0.0,0.6190123558044434,129338,66984,1.9308790158843903
34_Baseball_Baseball_34_206.jpg,inputs\34_Baseball_Baseball_34_206.jpg,eval_out\34_Baseball_Baseball_34_206_reconstructed.png,0.2,0.8376184701919556,95489,66984,1.4255493849277439
34_Baseball_Baseball_34_25.jpg,inputs\34_Baseball_Baseball_34_25.jpg,eval_out\34_Baseball_Baseball_34_25_reconstructed.png,0.0,0.6807880401611328,68733,66979,1.0261873124412129
34_Baseball_Baseball_34_34.jpg,inputs\34_Baseball_Baseball_34_34.jpg,eval_out\34_Baseball_Baseball_34_34_reconstructed.png,0.2,0.8628405332565308,122671,66979,1.8314844951402678
34_Baseball_Baseball_34_51.jpg,inputs\34_Baseball_Baseball_34_51.jpg,eval_out\34_Baseball_Baseball_34_51_reconstructed.png,0.2,0.5324411392211914,88727,66979,1.3246987861867152
34_Baseball_Baseball_34_55.jpg,inputs\34_Baseball_Baseball_34_55.jpg,eval_out\34_Baseball_Baseball_34_55_reconstructed.png,0.8819031119346619,0.7603514194488525,142048,66979,2.120784126367966
34_Baseball_Baseball_34_64.jpg,inputs\34_Baseball_Baseball_34_64.jpg,eval_out\34_Baseball_Baseball_34_64_reconstructed.png,0.8481045365333557,0.7646666765213013,104700,66979,1.5631765180131085
34_Baseball_Baseball_34_65.jpg,inputs\34_Baseball_Baseball_34_65.jpg,eval_out\34_Baseball_Baseball_34_65_reconstructed.png,0.2,0.7332711219787598,126731,66979,1.892100509114797
34_Baseball_Baseball_34_76.jpg,inputs\34_Baseball_Baseball_34_76.jpg,eval_out\34_Baseball_Baseball_34_76_reconstructed.png,0.0,0.7400816679000854,76102,66979,1.136206870810254
34_Baseball_Baseball_34_80.jpg,inputs\34_Baseball_Baseball_34_80.jpg,eval_out\34_Baseball_Baseball_34_80_reconstructed.png,0.0,0.9015161991119385,113803,66979,1.6990847877693007
34_Baseball_Baseball_34_99.jpg,inputs\34_Baseball_Baseball_34_99.jpg,eval_out\34_Baseball_Baseball_34_99_reconstructed.png,0.0,0.8252028226852417,71561,66979,1.0684095014855401
38_Tennis_Tennis_38_101.jpg,inputs\38_Tennis_Tennis_38_101.jpg,eval_out\38_Tennis_Tennis_38_101_reconstructed.png,0.0,0.5078232288360596,49808,66964,0.7438026402245983
38_Tennis_Tennis_38_102.jpg,inputs\38_Tennis_Tennis_38_102.jpg,eval_out\38_Tennis_Tennis_38_102_reconstructed.png,0.8284953832626343,0.8785432577133179,79786,66964,1.191476016964339
38_Tennis_Tennis_38_106.jpg,inputs\38_Tennis_Tennis_38_106.jpg,eval_out\38_Tennis_Tennis_38_106_reconstructed.png,0.7776229381561279,0.805579423904419,75487,66964,1.127277343049997
38_Tennis_Tennis_38_107.jpg,inputs\38_Tennis_Tennis_38_107.jpg,eval_out\38_Tennis_Tennis_38_107_reconstructed.png,0.2,0.6747629642486572,84396,66964,1.26031897736097
38_Tennis_Tennis_38_111.jpg,inputs\38_Tennis_Tennis_38_111.jpg,eval_out\38_Tennis_Tennis_38_111_reconstructed.png,0.2,0.86004638671875,66062,66964,0.986530075861657
38_Tennis_Tennis_38_114.jpg,inputs\38_Tennis_Tennis_38_114.jpg,eval_out\38_Tennis_Tennis_38_114_reconstructed.png,0.0,0.8705382943153381,90964,66964,1.358401529179858
38_Tennis_Tennis_38_115.jpg,inputs\38_Tennis_Tennis_38_115.jpg,eval_out\38_Tennis_Tennis_38_115_reconstructed.png,0.7769343852996826,0.8270399570465088,59923,66964,0.8948539513768592
38_Tennis_Tennis_38_124.jpg,inputs\38_Tennis_Tennis_38_124.jpg,eval_out\38_Tennis_Tennis_38_124_reconstructed.png,0.612038642168045,0.7656390070915222,104935,66964,1.5670360193536825
38_Tennis_Tennis_38_125.jpg,inputs\38_Tennis_Tennis_38_125.jpg,eval_out\38_Tennis_Tennis_38_125_reconstructed.png,0.2,0.8313023447990417,54828,66964,0.8187682934113852
38_Tennis_Tennis_38_132.jpg,inputs\38_Tennis_Tennis_38_132.jpg,eval_out\38_Tennis_Tennis_38_132_reconstructed.png,0.5844478607177734,0.7861328125,153556,66964,2.293112717280927
38_Tennis_Tennis_38_24.jpg,inputs\38_Tennis_Tennis_38_24.jpg,eval_out\38_Tennis_Tennis_38_24_reconstructed.png,0.8725607395172119,0.7349551320075989,66114,66959,0.9873803372212847
